customer_id,region,segment,join_date,age,credit_score
SNB04057,مكة,شركات صغيرة,2023-05-30,58,784
SNB04058,الرياض,أفراد,2023-07-04,32,468
SNB04059,المدينة,أفراد,2023-12-29,25,545
SNB04060,تبوك,أفراد,2024-04-16,32,565
SNB04061,الرياض,شركات متوسطة,2023-04-10,32,542
SNB04062,الرياض,شركات صغيرة,2025-05-24,67,599
SNB04063,مكة,شركات صغيرة,2025-01-07,56,626
SNB04064,الرياض,أفراد,2025-07-18,39,829
SNB04065,المدينة,أفراد,2024-06-06,35,894
SNB04066,الرياض,أفراد,2025-03-21,33,641
SNB04067,الرياض,أفراد,2024-11-25,19,853
SNB04068,تبوك,أفراد,2024-07-11,53,548
SNB04069,الدمام,أفراد,2025-07-29,37,679
SNB04070,مكة,أفراد,2025-07-31,33,831
SNB04071,الرياض,شركات صغيرة,2025-11-24,20,680
SNB04072,الدمام,شركات صغيرة,2023-02-28,47,341
SNB04073,جدة,أفراد,2025-10-30,19,644
SNB04074,الدمام,أفراد,2023-09-25,52,898
SNB04075,الدمام,أفراد,2024-10-23,43,560
SNB04076,جدة,أفراد,2025-10-18,22,605
SNB04077,جدة,شركات صغيرة,2024-07-17,19,539
SNB04078,الرياض,شركات صغيرة,2023-05-11,68,612
SNB04079,مكة,أفراد,2025-03-03,37,740
SNB04080,الرياض,أفراد,2023-12-14,51,432
SNB04081,الدمام,أفراد,2023-10-21,51,350
SNB04082,الرياض,أفراد,2024-10-01,37,691
SNB04083,الدمام,أفراد,2024-05-16,67,822
SNB04084,الدمام,شركات صغيرة,2025-04-02,42,807
SNB04085,الرياض,أفراد,2023-05-26,37,653
SNB04086,الرياض,أفراد,2023-03-12,42,694
SNB04087,الرياض,أفراد,2023-02-21,31,395
SNB04088,الدمام,شركات متوسطة,2025-06-30,64,405
SNB04089,مكة,أفراد,2023-10-12,61,812
SNB04090,الرياض,أفراد,2023-12-18,60,857
SNB04091,الدمام,أفراد,2023-03-10,60,541
SNB04092,الرياض,أفراد,2025-12-11,56,787
SNB04093,جدة,أفراد,2024-08-30,29,814
SNB04094,أبها,أفراد,2025-01-27,65,360
SNB04095,الرياض,أفراد,2023-02-14,22,715
SNB04096,جدة,شركات صغيرة,2025-03-20,19,593
SNB04097,الرياض,أفراد,2023-07-03,33,601
SNB04098,الرياض,أفراد,2025-02-09,47,469
SNB04099,الرياض,شركات متوسطة,2024-12-31,64,340
SNB04100,الرياض,أفراد,2025-03-08,60,530
SNB04101,الدمام,أفراد,2023-04-17,55,708
SNB04102,جدة,شركات صغيرة,2023-12-29,62,596
SNB04103,جدة,أفراد,2025-10-11,68,754
SNB04104,الرياض,أفراد,2024-10-10,59,356
SNB04105,الرياض,أفراد,2023-04-09,41,539
SNB04106,الدمام,أفراد,2024-09-14,68,897
SNB04107,تبوك,أفراد,2025-08-26,47,475
SNB04108,الرياض,شركات صغيرة,2024-07-09,54,362
SNB04109,المدينة,أفراد,2023-12-07,56,850
SNB04110,جدة,أفراد,2024-09-09,28,437
SNB04111,جدة,شركات متوسطة,2025-10-06,31,753
SNB04112,جدة,أفراد,2024-11-04,40,748
SNB04113,الرياض,أفراد,2023-02-06,33,525
SNB04114,الرياض,أفراد,2023-12-24,67,742
SNB04115,الدمام,أفراد,2023-10-30,38,505
SNB04116,الرياض,أفراد,2023-05-16,21,326
SNB04117,المدينة,أفراد,2023-06-15,50,756
SNB04118,جدة,شركات متوسطة,2025-09-28,64,406
SNB04119,الرياض,شركات متوسطة,2025-10-12,31,743
SNB04120,الدمام,شركات صغيرة,2024-03-09,36,335
SNB04121,الرياض,شركات صغيرة,2025-06-04,22,896
SNB04122,جدة,أفراد,2023-01-30,53,454
SNB04123,الدمام,أفراد,2024-06-20,48,468
SNB04124,المدينة,شركات صغيرة,2024-07-11,62,571
SNB04125,مكة,أفراد,2025-01-10,35,846
SNB04126,الدمام,شركات متوسطة,2023-11-22,61,719
SNB04127,الدمام,أفراد,2023-11-18,48,483
SNB04128,أبها,أفراد,2023-12-15,47,536
SNB04129,الرياض,أفراد,2025-07-26,38,808
SNB04130,الرياض,شركات متوسطة,2023-02-08,64,740
SNB04131,الرياض,أفراد,2024-08-04,47,421
SNB04132,الرياض,أفراد,2023-11-23,58,716
SNB04133,الدمام,أفراد,2024-10-02,21,834
SNB04134,الدمام,أفراد,2023-02-09,22,674
SNB04135,جدة,شركات صغيرة,2023-09-23,58,874
SNB04136,الرياض,أفراد,2024-01-10,62,625
SNB04137,الدمام,أفراد,2024-01-26,27,779
SNB04138,الرياض,أفراد,2023-04-10,44,449
SNB04139,الدمام,أفراد,2023-04-20,33,891
SNB04140,جدة,أفراد,2025-12-19,47,789
SNB04141,الرياض,أفراد,2023-03-11,30,452
SNB04142,الرياض,أفراد,2025-03-23,53,316
SNB04143,الرياض,شركات متوسطة,2023-07-16,38,850
SNB04144,مكة,أفراد,2025-01-27,62,647
SNB04145,المدينة,أفراد,2024-09-17,57,758
SNB04146,الدمام,أفراد,2025-07-28,62,501
SNB04147,الرياض,أفراد,2023-02-13,32,722
SNB04148,جدة,أفراد,2024-06-05,37,579
SNB04149,الدمام,أفراد,2024-10-25,37,721
SNB04150,مكة,أفراد,2025-02-28,62,899
SNB04151,الرياض,أفراد,2024-12-15,22,764
SNB04152,الرياض,أفراد,2025-02-13,49,654
SNB04153,الدمام,أفراد,2023-12-22,23,881
SNB04154,جدة,أفراد,2025-05-04,47,677
SNB04155,الرياض,أفراد,2024-09-17,43,423
SNB04156,الرياض,أفراد,2023-09-05,54,379
SNB04157,جدة,شركات متوسطة,2024-02-25,30,856
SNB04158,المدينة,أفراد,2025-05-14,46,532
SNB04159,أبها,أفراد,2023-04-21,22,779
SNB04160,جدة,أفراد,2023-04-27,42,453
SNB04161,جدة,شركات متوسطة,2023-04-26,30,708
SNB04162,الرياض,أفراد,2024-10-27,41,330
SNB04163,جدة,شركات صغيرة,2025-02-05,48,896
SNB04164,جدة,أفراد,2023-09-13,37,856
SNB04165,الدمام,شركات متوسطة,2025-11-17,25,802
SNB04166,جدة,شركات صغيرة,2024-08-20,26,670
SNB04167,الرياض,شركات صغيرة,2025-10-05,38,622
SNB04168,الرياض,أفراد,2025-04-15,68,631
SNB04169,الرياض,أفراد,2025-02-06,37,542
SNB04170,الرياض,أفراد,2025-04-01,32,851
SNB04171,الرياض,أفراد,2023-02-17,43,729
SNB04172,تبوك,شركات صغيرة,2025-10-13,59,481
SNB04173,جدة,أفراد,2025-03-07,28,772
SNB04174,جدة,أفراد,2025-09-09,54,675
SNB04175,المدينة,أفراد,2025-01-26,58,380
SNB04176,تبوك,أفراد,2024-07-22,28,849
SNB04177,جدة,أفراد,2024-12-29,44,719
SNB04178,مكة,شركات صغيرة,2023-02-08,47,766
SNB04179,الرياض,أفراد,2023-09-24,36,727
SNB04180,الرياض,أفراد,2025-11-24,51,356
SNB04181,جدة,أفراد,2024-05-31,55,621
SNB04182,الدمام,أفراد,2025-07-10,40,841
SNB04183,الدمام,أفراد,2024-10-15,18,794
SNB04184,الرياض,أفراد,2023-06-27,20,565
SNB04185,الرياض,أفراد,2023-05-12,20,526
SNB04186,الدمام,أفراد,2023-04-21,45,353
SNB04187,الرياض,أفراد,2025-01-17,31,303
SNB04188,جدة,أفراد,2024-10-09,69,738
SNB04189,الدمام,شركات متوسطة,2023-09-13,47,609
SNB04190,الدمام,شركات صغيرة,2025-03-15,22,388
SNB04191,مكة,شركات متوسطة,2024-12-25,66,619
SNB04192,المدينة,أفراد,2023-02-20,32,674
SNB04193,جدة,شركات متوسطة,2024-07-09,55,800
SNB04194,الدمام,شركات صغيرة,2025-01-23,31,533
SNB04195,الدمام,شركات صغيرة,2024-01-31,31,636
SNB04196,الرياض,أفراد,2023-06-18,66,870
SNB04197,الرياض,أفراد,2025-08-14,25,484
SNB04198,الرياض,شركات متوسطة,2024-09-18,25,737
SNB04199,جدة,أفراد,2023-11-19,36,855
SNB04200,الدمام,أفراد,2023-11-04,49,479
SNB04201,مكة,شركات متوسطة,2025-04-06,48,375
SNB04202,الرياض,أفراد,2025-05-24,46,571
SNB04203,الرياض,أفراد,2025-11-29,58,354
SNB04204,تبوك,أفراد,2024-11-13,28,376
SNB04205,الرياض,شركات متوسطة,2023-01-27,62,595
SNB04206,جدة,أفراد,2023-03-06,30,518
SNB04207,جدة,أفراد,2023-08-26,44,576
SNB04208,جدة,أفراد,2025-03-01,36,877
SNB04209,الرياض,شركات صغيرة,2025-06-18,43,565
SNB04210,الرياض,أفراد,2025-01-03,68,342
SNB04211,الرياض,شركات متوسطة,2023-05-03,54,660
SNB04212,جدة,شركات متوسطة,2025-10-14,65,527
SNB04213,جدة,أفراد,2023-01-09,26,526
SNB04214,الرياض,أفراد,2023-03-08,45,362
SNB04215,الدمام,أفراد,2025-05-06,49,470
SNB04216,مكة,أفراد,2025-06-25,69,606
SNB04217,الرياض,أفراد,2023-04-20,20,867
SNB04218,جدة,شركات متوسطة,2025-04-10,68,333
SNB04219,الدمام,شركات صغيرة,2025-12-30,49,429
SNB04220,الرياض,أفراد,2023-08-02,22,693
SNB04221,الرياض,أفراد,2023-01-28,25,450
SNB04222,الدمام,أفراد,2023-08-24,31,683
SNB04223,المدينة,أفراد,2023-12-05,20,316
SNB04224,مكة,أفراد,2025-10-05,41,893
SNB04225,جدة,شركات صغيرة,2023-01-12,30,313
SNB04226,الدمام,شركات متوسطة,2023-08-07,60,380
SNB04227,جدة,أفراد,2024-09-19,46,506
SNB04228,الدمام,شركات صغيرة,2023-04-20,25,503
SNB04229,جدة,أفراد,2023-11-13,68,678
SNB04230,الرياض,أفراد,2024-01-15,59,843
SNB04231,الدمام,أفراد,2025-06-15,48,322
SNB04232,جدة,أفراد,2023-08-14,43,461
SNB04233,جدة,شركات متوسطة,2025-04-02,35,443
SNB04234,المدينة,أفراد,2024-07-29,35,403
SNB04235,الرياض,أفراد,2023-04-30,24,681
SNB04236,الرياض,أفراد,2024-09-12,65,754
SNB04237,الرياض,أفراد,2025-07-14,55,716
SNB04238,مكة,أفراد,2024-05-31,65,623
SNB04239,الدمام,أفراد,2023-09-18,33,470
SNB04240,الرياض,أفراد,2024-07-23,50,875
SNB04241,الدمام,أفراد,2024-12-10,68,882
SNB04242,جدة,أفراد,2025-12-21,20,573
SNB04243,مكة,أفراد,2025-12-18,55,751
SNB04244,جدة,أفراد,2023-01-27,21,424
SNB04245,جدة,أفراد,2025-05-05,53,682
SNB04246,أبها,شركات متوسطة,2023-02-02,21,616
SNB04247,الرياض,أفراد,2025-12-18,59,406
SNB04248,الرياض,أفراد,2023-11-25,26,762
SNB04249,جدة,أفراد,2024-11-07,57,729
SNB04250,تبوك,أفراد,2024-03-26,68,636
SNB04251,جدة,أفراد,2023-09-17,34,795
SNB04252,الرياض,أفراد,2023-12-22,34,661
SNB04253,الرياض,أفراد,2025-05-28,50,731
SNB04254,جدة,أفراد,2025-02-19,37,819
SNB04255,الرياض,شركات صغيرة,2023-08-13,31,705
SNB04256,الدمام,أفراد,2024-07-31,39,676
SNB04257,تبوك,أفراد,2024-07-15,69,451
SNB04258,جدة,أفراد,2023-08-18,44,621
SNB04259,جدة,شركات صغيرة,2023-12-15,60,513
SNB04260,جدة,أفراد,2024-06-16,20,875
SNB04261,الرياض,أفراد,2023-10-11,41,364
SNB04262,المدينة,أفراد,2024-11-10,47,569
SNB04263,جدة,أفراد,2023-09-08,25,836
SNB04264,جدة,أفراد,2023-04-19,39,399
SNB04265,الدمام,شركات صغيرة,2024-12-31,42,404
SNB04266,جدة,أفراد,2023-12-05,27,430
SNB04267,الدمام,أفراد,2023-04-17,66,688
SNB04268,الرياض,أفراد,2024-07-31,46,620
SNB04269,مكة,أفراد,2024-04-13,57,737
SNB04270,أبها,أفراد,2024-01-27,18,318
SNB04271,الدمام,أفراد,2023-10-09,69,524
SNB04272,أبها,أفراد,2025-03-25,38,865
SNB04273,الرياض,أفراد,2025-05-03,56,759
SNB04274,جدة,أفراد,2024-09-18,41,693
SNB04275,الدمام,أفراد,2023-07-02,26,525
SNB04276,جدة,أفراد,2025-02-04,61,659
SNB04277,جدة,أفراد,2025-06-10,43,729
SNB04278,الرياض,أفراد,2024-10-19,26,314
SNB04279,الرياض,أفراد,2023-02-25,37,859
SNB04280,جدة,أفراد,2023-10-04,52,845
SNB04281,الرياض,أفراد,2024-02-08,53,713
SNB04282,الدمام,شركات متوسطة,2025-09-17,59,654
SNB04283,الرياض,أفراد,2025-02-06,53,756
SNB04284,الرياض,أفراد,2023-10-28,26,830
SNB04285,جدة,شركات صغيرة,2025-12-22,39,495
SNB04286,جدة,أفراد,2025-06-29,18,414
SNB04287,المدينة,أفراد,2025-03-10,22,716
SNB04288,جدة,شركات صغيرة,2023-05-12,26,651
SNB04289,الرياض,أفراد,2023-07-25,54,374
SNB04290,مكة,أفراد,2025-07-05,55,335
SNB04291,جدة,أفراد,2025-08-23,36,541
SNB04292,الرياض,أفراد,2024-07-12,25,362
SNB04293,جدة,أفراد,2024-10-04,59,808
SNB04294,المدينة,أفراد,2023-12-04,60,487
SNB04295,جدة,شركات متوسطة,2025-07-22,49,392
SNB04296,الرياض,شركات متوسطة,2025-10-16,30,304
SNB04297,الرياض,شركات صغيرة,2023-11-06,37,737
SNB04298,الرياض,شركات صغيرة,2023-10-04,53,465
SNB04299,جدة,شركات متوسطة,2023-01-30,60,745
SNB04300,جدة,أفراد,2024-05-25,61,324
SNB04301,الرياض,أفراد,2025-09-06,54,807
SNB04302,أبها,أفراد,2025-01-08,47,397
SNB04303,مكة,شركات صغيرة,2023-03-26,27,567
SNB04304,جدة,أفراد,2023-07-17,48,692
SNB04305,مكة,أفراد,2025-12-11,42,895
SNB04306,الرياض,أفراد,2024-11-14,46,584
SNB04307,جدة,أفراد,2023-02-05,41,408
SNB04308,الدمام,أفراد,2024-05-26,56,326
SNB04309,مكة,أفراد,2024-11-29,38,354
SNB04310,مكة,أفراد,2025-10-25,58,432
SNB04311,الرياض,أفراد,2023-02-21,26,351
SNB04312,أبها,أفراد,2023-02-10,59,792
SNB04313,الرياض,أفراد,2024-09-14,59,597
SNB04314,المدينة,أفراد,2025-01-19,19,698
SNB04315,تبوك,أفراد,2025-10-20,21,890
SNB04316,الرياض,أفراد,2023-12-27,25,317
SNB04317,الدمام,شركات صغيرة,2024-08-30,49,858
SNB04318,الرياض,أفراد,2026-01-01,31,545
SNB04319,جدة,أفراد,2025-02-13,66,802
SNB04320,جدة,أفراد,2025-07-08,30,388
SNB04321,جدة,أفراد,2024-06-15,38,502
SNB04322,أبها,شركات صغيرة,2023-10-06,41,539
SNB04323,الدمام,أفراد,2024-01-09,67,789
SNB04324,جدة,أفراد,2023-10-15,35,312
SNB04325,مكة,أفراد,2023-09-24,62,614
SNB04326,أبها,شركات متوسطة,2024-11-17,57,497
SNB04327,الرياض,شركات صغيرة,2023-02-06,43,542
SNB04328,تبوك,أفراد,2025-12-01,49,806
SNB04329,الرياض,أفراد,2025-08-14,61,342
SNB04330,مكة,شركات صغيرة,2025-07-01,50,629
SNB04331,الرياض,أفراد,2024-05-29,69,890
SNB04332,الرياض,شركات صغيرة,2024-01-20,48,728
SNB04333,جدة,أفراد,2024-01-21,35,461
SNB04334,الدمام,أفراد,2024-06-14,52,734
SNB04335,جدة,أفراد,2024-09-25,29,532
SNB04336,الرياض,أفراد,2024-11-29,68,410
SNB04337,جدة,أفراد,2023-06-15,42,531
SNB04338,المدينة,شركات متوسطة,2023-09-27,62,572
SNB04339,جدة,أفراد,2025-12-23,48,897
SNB04340,الرياض,أفراد,2024-07-16,27,340
SNB04341,جدة,أفراد,2025-01-08,64,859
SNB04342,الرياض,أفراد,2023-09-21,69,765
SNB04343,مكة,شركات صغيرة,2023-03-02,51,376
SNB04344,مكة,شركات صغيرة,2025-05-28,68,789
SNB04345,جدة,أفراد,2025-08-06,20,416
SNB04346,جدة,شركات متوسطة,2023-03-08,63,733
SNB04347,مكة,شركات صغيرة,2024-05-09,56,318
SNB04348,جدة,شركات صغيرة,2024-02-05,25,870
SNB04349,مكة,أفراد,2025-05-07,49,495
SNB04350,الدمام,شركات صغيرة,2023-02-15,60,750
SNB04351,مكة,أفراد,2024-07-23,46,724
SNB04352,جدة,أفراد,2024-08-07,39,693
SNB04353,جدة,شركات صغيرة,2023-07-10,37,583
SNB04354,أبها,أفراد,2023-11-21,23,333
SNB04355,جدة,أفراد,2023-04-17,60,594
SNB04356,الدمام,شركات صغيرة,2024-08-21,66,550
SNB04357,الرياض,شركات صغيرة,2024-02-06,46,638
SNB04358,الدمام,أفراد,2023-06-07,59,739
SNB04359,جدة,شركات صغيرة,2023-06-03,34,479
SNB04360,الرياض,أفراد,2025-11-06,48,527
SNB04361,الرياض,أفراد,2023-04-20,51,322
SNB04362,الدمام,شركات صغيرة,2025-05-08,55,626
SNB04363,مكة,أفراد,2024-07-22,54,453
SNB04364,جدة,أفراد,2025-08-16,21,445
SNB04365,الرياض,أفراد,2023-11-10,19,551
SNB04366,الدمام,أفراد,2024-10-07,29,601
SNB04367,الرياض,أفراد,2024-09-18,52,369
SNB04368,جدة,شركات صغيرة,2024-03-26,23,842
SNB04369,الرياض,شركات صغيرة,2023-09-10,63,392
SNB04370,الرياض,أفراد,2024-01-09,25,462
SNB04371,الرياض,شركات صغيرة,2023-02-09,38,380
SNB04372,جدة,أفراد,2025-12-13,63,887
SNB04373,الرياض,أفراد,2024-07-11,52,362
SNB04374,جدة,شركات صغيرة,2024-08-11,65,735
SNB04375,جدة,أفراد,2024-05-23,32,347
SNB04376,جدة,أفراد,2025-06-25,24,744
SNB04377,جدة,أفراد,2023-10-07,32,373
SNB04378,مكة,أفراد,2024-02-01,62,841
SNB04379,الرياض,شركات صغيرة,2025-07-30,23,456
SNB04380,جدة,أفراد,2025-01-01,64,786
SNB04381,الرياض,أفراد,2023-05-02,34,565
SNB04382,الرياض,أفراد,2024-03-30,21,555
SNB04383,جدة,أفراد,2024-01-08,39,338
SNB04384,جدة,أفراد,2024-10-11,49,354
SNB04385,المدينة,أفراد,2024-06-29,39,327
SNB04386,جدة,شركات صغيرة,2024-12-23,44,417
SNB04387,أبها,شركات متوسطة,2024-12-08,63,669
SNB04388,الرياض,أفراد,2023-03-17,32,508
SNB04389,الرياض,أفراد,2024-11-19,61,886
SNB04390,الرياض,أفراد,2024-09-08,68,876
SNB04391,الرياض,شركات متوسطة,2024-08-24,39,857
SNB04392,جدة,شركات متوسطة,2024-07-07,45,615
SNB04393,الدمام,أفراد,2024-11-04,59,692
SNB04394,الرياض,أفراد,2024-09-19,55,743
SNB04395,أبها,أفراد,2024-11-12,26,558
SNB04396,مكة,أفراد,2024-08-08,51,497
SNB04397,الرياض,أفراد,2024-01-03,53,744
SNB04398,الرياض,أفراد,2025-02-16,26,869
SNB04399,الرياض,أفراد,2025-05-28,32,881
SNB04400,الرياض,أفراد,2025-05-01,62,604
SNB04401,الرياض,أفراد,2025-07-25,37,638
SNB04402,جدة,أفراد,2023-03-30,25,828
SNB04403,الرياض,أفراد,2025-12-19,45,353
SNB04404,جدة,أفراد,2025-10-07,68,411
SNB04405,تبوك,أفراد,2023-04-20,36,718
SNB04406,الدمام,أفراد,2023-12-03,33,604
SNB04407,أبها,أفراد,2024-03-27,28,737
SNB04408,الرياض,أفراد,2023-03-30,59,384
SNB04409,جدة,أفراد,2024-06-18,25,823
SNB04410,جدة,أفراد,2023-04-02,50,551
SNB04411,الرياض,أفراد,2024-12-23,27,425
SNB04412,الرياض,أفراد,2023-02-20,35,704
SNB04413,الدمام,شركات صغيرة,2024-06-07,52,603
SNB04414,الدمام,أفراد,2023-10-10,60,327
SNB04415,جدة,أفراد,2024-10-04,67,565
SNB04416,جدة,أفراد,2025-04-14,20,351
SNB04417,جدة,أفراد,2025-09-13,57,810
SNB04418,الرياض,أفراد,2023-01-21,44,506
SNB04419,الرياض,أفراد,2023-08-19,45,873
SNB04420,الرياض,أفراد,2023-04-28,63,810
SNB04421,الرياض,شركات متوسطة,2025-10-27,23,852
SNB04422,أبها,أفراد,2023-03-09,64,500
SNB04423,جدة,أفراد,2024-01-21,31,583
SNB04424,الدمام,أفراد,2023-10-18,24,656
SNB04425,الرياض,شركات متوسطة,2025-01-09,27,346
SNB04426,جدة,شركات صغيرة,2023-06-10,32,436
SNB04427,الرياض,أفراد,2025-04-30,48,429
SNB04428,الرياض,شركات صغيرة,2023-02-05,46,494
SNB04429,الرياض,أفراد,2023-06-04,59,663
SNB04430,مكة,شركات صغيرة,2024-03-26,34,731
SNB04431,الدمام,شركات صغيرة,2025-12-15,68,368
SNB04432,جدة,أفراد,2025-12-08,46,757
SNB04433,جدة,أفراد,2024-10-27,66,839
SNB04434,أبها,أفراد,2023-11-16,61,634
SNB04435,الرياض,أفراد,2025-06-09,32,825
SNB04436,الرياض,أفراد,2024-03-06,43,857
SNB04437,الرياض,أفراد,2023-12-23,29,315
SNB04438,مكة,أفراد,2024-07-19,42,755
SNB04439,تبوك,أفراد,2024-12-14,58,809
SNB04440,الرياض,أفراد,2024-07-12,22,508
SNB04441,المدينة,أفراد,2024-09-03,21,457
SNB04442,مكة,أفراد,2024-06-29,61,636
SNB04443,الرياض,أفراد,2023-05-12,65,540
SNB04444,جدة,أفراد,2024-01-30,58,357
SNB04445,جدة,أفراد,2023-12-14,48,604
SNB04446,تبوك,أفراد,2024-12-21,20,644
SNB04447,الرياض,شركات متوسطة,2023-03-17,20,313
SNB04448,مكة,أفراد,2023-08-17,43,658
SNB04449,الرياض,أفراد,2024-10-27,67,676
SNB04450,الدمام,أفراد,2023-08-27,34,542
SNB04451,جدة,أفراد,2023-12-01,27,444
SNB04452,جدة,أفراد,2023-12-16,19,714
SNB04453,مكة,أفراد,2023-10-04,41,693
SNB04454,مكة,أفراد,2024-06-08,28,657
SNB04455,المدينة,شركات صغيرة,2023-06-23,41,875
SNB04456,الرياض,أفراد,2024-12-29,52,457
SNB04457,الدمام,أفراد,2025-04-08,40,317
SNB04458,الرياض,شركات صغيرة,2024-09-20,49,860
SNB04459,جدة,أفراد,2025-06-11,40,867
SNB04460,جدة,أفراد,2024-06-28,51,646
SNB04461,جدة,أفراد,2024-09-06,58,357
SNB04462,جدة,أفراد,2023-07-31,36,454
SNB04463,تبوك,أفراد,2023-11-13,19,866
SNB04464,الرياض,أفراد,2024-11-26,68,786
SNB04465,الدمام,شركات صغيرة,2025-03-09,19,830
SNB04466,جدة,شركات متوسطة,2025-03-01,32,786
SNB04467,الرياض,شركات متوسطة,2023-05-09,38,450
SNB04468,الرياض,شركات متوسطة,2025-12-13,52,658
SNB04469,أبها,أفراد,2025-01-05,22,667
SNB04470,المدينة,أفراد,2023-08-22,60,346
SNB04471,المدينة,أفراد,2023-03-15,44,506
SNB04472,تبوك,أفراد,2025-04-01,41,749
SNB04473,الرياض,شركات صغيرة,2023-02-08,24,782
SNB04474,جدة,أفراد,2023-01-04,23,869
SNB04475,الدمام,شركات متوسطة,2024-03-26,63,442
SNB04476,جدة,شركات صغيرة,2023-04-11,50,699
SNB04477,جدة,شركات متوسطة,2024-04-27,66,396
SNB04478,جدة,شركات صغيرة,2024-08-06,34,346
SNB04479,جدة,أفراد,2025-09-26,63,490
SNB04480,جدة,أفراد,2023-10-09,59,439
SNB04481,الرياض,أفراد,2025-06-13,47,530
SNB04482,جدة,أفراد,2025-02-01,25,639
SNB04483,جدة,أفراد,2025-09-01,57,790
SNB04484,جدة,شركات صغيرة,2024-10-17,63,348
SNB04485,الرياض,شركات صغيرة,2024-07-30,24,752
SNB04486,الدمام,أفراد,2023-05-02,23,615
SNB04487,الرياض,أفراد,2025-06-18,21,621
SNB04488,جدة,أفراد,2023-06-25,18,386
SNB04489,مكة,أفراد,2024-02-16,32,773
SNB04490,جدة,أفراد,2024-07-18,48,581
SNB04491,الرياض,أفراد,2023-12-24,42,373
SNB04492,الدمام,أفراد,2023-12-26,64,752
SNB04493,جدة,أفراد,2024-07-23,50,346
SNB04494,مكة,أفراد,2024-01-28,69,887
SNB04495,الدمام,أفراد,2025-11-22,52,395
SNB04496,الدمام,أفراد,2023-09-11,22,330
SNB04497,جدة,أفراد,2025-04-28,22,833
SNB04498,الرياض,أفراد,2024-01-13,53,316
SNB04499,الرياض,شركات متوسطة,2024-11-20,34,511
SNB04500,جدة,أفراد,2025-01-09,69,534
SNB04501,جدة,أفراد,2024-05-29,31,691
SNB04502,جدة,أفراد,2024-01-05,46,653
SNB04503,الرياض,أفراد,2024-03-07,25,604
SNB04504,الرياض,شركات متوسطة,2023-02-21,51,898
SNB04505,جدة,أفراد,2023-04-09,57,849
SNB04506,الرياض,أفراد,2023-07-01,18,864
SNB04507,الدمام,أفراد,2025-07-25,46,839
SNB04508,الرياض,أفراد,2023-11-13,53,888
SNB04509,جدة,أفراد,2024-05-25,68,808
SNB04510,أبها,أفراد,2023-05-28,54,694
SNB04511,الرياض,أفراد,2025-03-11,46,730
SNB04512,جدة,أفراد,2025-01-23,22,861
SNB04513,الرياض,أفراد,2024-02-11,49,476
SNB04514,الدمام,أفراد,2023-08-22,69,705
SNB04515,جدة,أفراد,2023-09-26,41,600
SNB04516,جدة,أفراد,2025-08-08,36,744
SNB04517,جدة,أفراد,2025-07-23,29,426
SNB04518,المدينة,أفراد,2025-02-04,69,648
SNB04519,الرياض,أفراد,2024-01-29,18,320
SNB04520,الرياض,أفراد,2024-09-21,24,719
SNB04521,المدينة,أفراد,2024-03-30,34,451
SNB04522,جدة,أفراد,2024-03-24,51,459
SNB04523,المدينة,شركات متوسطة,2024-05-15,60,779
SNB04524,جدة,أفراد,2024-07-03,24,742
SNB04525,مكة,أفراد,2023-10-15,34,395
SNB04526,جدة,أفراد,2024-06-25,20,651
SNB04527,الدمام,شركات صغيرة,2023-07-05,46,374
SNB04528,المدينة,أفراد,2023-12-20,39,893
SNB04529,جدة,شركات متوسطة,2023-01-31,55,658
SNB04530,الرياض,شركات متوسطة,2023-06-24,60,432
SNB04531,الرياض,أفراد,2023-09-07,46,699
SNB04532,الرياض,شركات متوسطة,2025-01-24,67,438
SNB04533,الرياض,أفراد,2024-12-21,67,545
SNB04534,الرياض,شركات صغيرة,2025-11-15,59,590
SNB04535,جدة,أفراد,2025-04-20,22,411
SNB04536,جدة,أفراد,2024-09-08,47,469
SNB04537,جدة,أفراد,2024-08-04,40,898
SNB04538,الدمام,شركات صغيرة,2025-07-22,38,539
SNB04539,الرياض,أفراد,2024-10-27,43,636
SNB04540,الرياض,أفراد,2025-01-25,64,437
SNB04541,الرياض,أفراد,2023-10-11,38,893
SNB04542,جدة,أفراد,2025-06-05,37,535
SNB04543,الرياض,أفراد,2025-06-20,40,302
SNB04544,الرياض,أفراد,2025-08-24,21,870
SNB04545,جدة,أفراد,2023-05-08,38,415
SNB04546,مكة,أفراد,2025-09-13,38,771
SNB04547,الرياض,أفراد,2025-11-09,18,430
SNB04548,الدمام,أفراد,2023-10-11,32,782
SNB04549,الدمام,أفراد,2023-01-24,34,700
SNB04550,مكة,شركات متوسطة,2025-07-15,68,500
SNB04551,أبها,أفراد,2025-06-03,31,591
SNB04552,الرياض,شركات متوسطة,2024-07-13,36,641
SNB04553,الرياض,أفراد,2025-02-17,67,515
SNB04554,المدينة,أفراد,2025-07-13,51,884
SNB04555,جدة,أفراد,2023-10-26,23,665
SNB04556,جدة,شركات صغيرة,2024-04-08,62,768
SNB04557,الدمام,أفراد,2024-09-19,66,717
SNB04558,الدمام,أفراد,2024-08-13,23,326
SNB04559,أبها,أفراد,2024-05-30,22,754
SNB04560,تبوك,أفراد,2023-07-09,24,879
SNB04561,الدمام,شركات صغيرة,2025-04-18,50,313
SNB04562,الرياض,أفراد,2025-04-08,30,397
SNB04563,المدينة,أفراد,2023-01-19,68,578
